latitude,longitude,acq_date,satellite,confidence,frp,daynight,sensor,provinsi,frp_band,acq_datetime
-1.7233,110.06738,2026-08-19,N,nominal,6.86,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-1.09007,114.05698,2026-08-19,N,high,27.23,D,viirs,Central Kalimantan,Sedang,2026-08-19 06:48:00
-1.00523,114.46342,2026-08-19,N,nominal,20.19,D,viirs,Central Kalimantan,Sedang,2026-08-19 06:48:00
-1.73384,110.09758,2026-08-19,N,nominal,11.61,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.37524,112.6095,2026-08-19,N,nominal,5.2,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.45874,110.5569,2026-08-19,N,high,11.55,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.37082,112.62254,2026-08-19,N,high,29.61,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.00608,112.7232,2026-08-19,N,high,8.28,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
0.00313,112.77998,2026-08-19,N,nominal,8.24,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
0.00096,112.76661,2026-08-19,N,nominal,10.73,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.32078,110.77875,2026-08-19,N,nominal,4.23,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.32131,110.77544,2026-08-19,N,nominal,2.98,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.18951,111.68548,2026-08-19,N,nominal,7.4,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.3232,110.77715,2026-08-19,N,nominal,5.1,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.00496,112.76796,2026-08-19,N,high,23.27,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
0.00248,112.77576,2026-08-19,N,high,18.09,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.00567,112.72308,2026-08-19,N,high,12.13,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
0.00109,112.7668,2026-08-19,N,nominal,23.27,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.32832,110.63843,2026-08-19,N,nominal,9.96,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.32881,110.63531,2026-08-19,N,nominal,6.98,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.29862,110.76015,2026-08-19,N,nominal,5.1,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.30571,110.71451,2026-08-19,N,nominal,6.16,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.29992,110.71686,2026-08-19,N,nominal,6.9,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.3161,110.61306,2026-08-19,N,nominal,19.27,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.30699,110.67149,2026-08-19,N,low,8.02,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.30171,110.67069,2026-08-19,N,high,8.02,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
0.00242,112.77557,2026-08-19,N,high,8.24,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.00509,112.76774,2026-08-19,N,high,32.04,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.18573,111.68591,2026-08-19,N,nominal,8.92,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.36376,110.61254,2026-08-19,N,nominal,25.31,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.41076,110.86569,2026-08-19,N,nominal,2.31,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.42005,110.77031,2026-08-19,N,nominal,5.51,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.42055,110.76707,2026-08-19,N,nominal,5.51,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.46161,110.43271,2026-08-19,N,nominal,1.49,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.48288,110.29578,2026-08-19,N,nominal,2.13,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.40013,110.79348,2026-08-19,N,nominal,5.87,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.40065,110.79018,2026-08-19,N,nominal,5.87,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.41048,110.69236,2026-08-19,N,nominal,4.23,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.20601,111.96339,2026-08-19,N,nominal,3.09,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.12269,111.66782,2026-08-19,N,high,11.01,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.21219,111.92395,2026-08-19,N,nominal,3.23,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.20582,111.92702,2026-08-19,N,nominal,5.61,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.20643,111.9231,2026-08-19,N,nominal,5.61,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.02199,113.01572,2026-08-19,N,high,13.0,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.02124,113.02049,2026-08-19,N,nominal,13.0,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.38731,110.70209,2026-08-19,N,nominal,8.02,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.38933,110.68929,2026-08-19,N,nominal,9.1,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.36909,110.61291,2026-08-19,N,nominal,25.31,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.36851,110.61649,2026-08-19,N,low,25.31,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.36324,110.61581,2026-08-19,N,high,25.31,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.40137,110.71602,2026-08-19,N,nominal,2.93,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.12329,111.66403,2026-08-19,N,nominal,11.01,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.11703,111.66695,2026-08-19,N,nominal,8.13,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.27687,110.65677,2026-08-19,N,nominal,5.29,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.16505,110.48314,2026-08-19,N,nominal,5.04,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.1655,110.48018,2026-08-19,N,nominal,5.04,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.19825,110.23048,2026-08-19,N,nominal,4.02,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.19871,110.22747,2026-08-19,N,nominal,4.02,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.09028,110.90199,2026-08-19,N,high,10.5,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.16126,110.40317,2026-08-19,N,nominal,2.14,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.19768,110.16561,2026-08-19,N,nominal,12.67,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.19813,110.16265,2026-08-19,N,nominal,11.3,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.067,110.98177,2026-08-19,N,nominal,7.35,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.16176,110.40277,2026-08-19,N,nominal,2.56,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.19212,110.16779,2026-08-19,N,nominal,7.09,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.1797,110.18039,2026-08-19,N,high,7.61,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.05022,110.98277,2026-08-19,N,nominal,4.73,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.17269,110.19186,2026-08-19,N,nominal,3.38,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.05702,110.69324,2026-08-19,N,nominal,8.05,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.22081,109.58868,2026-08-19,N,nominal,13.75,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.21185,109.58176,2026-08-19,N,nominal,15.86,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
0.23864,112.29886,2026-08-19,N,nominal,2.83,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.20281,109.48143,2026-08-19,N,nominal,4.99,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.19793,109.4807,2026-08-19,N,nominal,8.03,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.19302,110.16191,2026-08-19,N,nominal,5.05,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.45849,110.55621,2026-08-19,N,high,12.24,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.06801,110.98418,2026-08-19,N,nominal,5.86,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.19489,110.22977,2026-08-19,N,nominal,5.98,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.26334,110.70798,2026-08-19,N,nominal,38.64,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.21896,110.8155,2026-08-19,N,nominal,6.81,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.2077,110.78365,2026-08-19,N,nominal,3.17,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.25584,110.48553,2026-08-19,N,nominal,4.97,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.21597,110.81335,2026-08-19,N,nominal,7.84,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.25572,110.48344,2026-08-19,N,nominal,5.39,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.20655,110.76805,2026-08-19,N,nominal,3.37,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.20175,110.76379,2026-08-19,N,nominal,3.37,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.23729,110.46445,2026-08-19,N,nominal,2.06,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.19537,110.22676,2026-08-19,N,nominal,5.23,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.22321,110.41802,2026-08-19,N,nominal,2.92,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.18293,110.57217,2026-08-19,N,high,5.98,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.16155,110.70762,2026-08-19,N,nominal,6.37,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.18342,110.56899,2026-08-19,N,nominal,5.98,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.23143,110.19816,2026-08-19,N,nominal,7.62,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.11232,110.84563,2026-08-19,N,high,8.8,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.16496,110.48257,2026-08-19,N,nominal,8.03,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.16544,110.47958,2026-08-19,N,nominal,5.1,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.09189,110.90453,2026-08-19,N,nominal,9.85,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.09243,110.90115,2026-08-19,N,nominal,7.33,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.16104,110.71085,2026-08-19,N,high,14.17,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.38942,112.48363,2026-08-19,N,nominal,7.91,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.52685,110.18037,2026-08-19,N,high,10.36,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.16218,112.59618,2026-08-19,N,nominal,11.44,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.62383,110.21437,2026-08-19,N,nominal,2.26,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.6217,110.1944,2026-08-19,N,nominal,6.65,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.61654,110.19408,2026-08-19,N,high,10.16,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.5314,110.74406,2026-08-19,N,nominal,5.63,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.57638,110.45357,2026-08-19,N,nominal,3.05,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.52358,110.75955,2026-08-19,N,nominal,5.17,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.52409,110.75632,2026-08-19,N,nominal,5.17,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.54228,110.60458,2026-08-19,N,nominal,2.59,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.58776,110.31217,2026-08-19,N,nominal,2.59,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.51348,110.75478,2026-08-19,N,high,77.58,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.51399,110.7515,2026-08-19,N,nominal,25.42,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.58263,110.31136,2026-08-19,N,nominal,2.59,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.56799,110.37141,2026-08-19,N,high,7.84,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.56038,110.42014,2026-08-19,N,nominal,2.02,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.58536,110.26032,2026-08-19,N,nominal,3.65,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.60931,110.10702,2026-08-19,N,nominal,3.5,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.56283,110.3707,2026-08-19,N,high,7.84,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.58585,110.22372,2026-08-19,N,high,15.4,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.58632,110.22075,2026-08-19,N,high,15.4,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.62338,110.21735,2026-08-19,N,nominal,2.26,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.62846,110.21818,2026-08-19,N,nominal,5.47,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.62801,110.22116,2026-08-19,N,nominal,6.56,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.35679,111.98504,2026-08-19,N,nominal,13.44,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.37147,112.61835,2026-08-19,N,nominal,29.61,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.39208,112.48437,2026-08-19,N,nominal,8.45,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.2601,112.9343,2026-08-19,N,high,16.05,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.70494,110.11269,2026-08-19,N,nominal,4.09,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.69989,110.11192,2026-08-19,N,high,4.09,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.25395,112.93351,2026-08-19,N,nominal,16.05,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.69871,110.08659,2026-08-19,N,nominal,10.0,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.68862,110.08506,2026-08-19,N,nominal,37.29,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.58118,110.7275,2026-08-19,N,high,14.25,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.54559,110.48071,2026-08-19,N,nominal,19.79,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.5817,110.72427,2026-08-19,N,nominal,11.32,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.54822,110.83181,2026-08-19,N,nominal,10.42,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.54874,110.82856,2026-08-19,N,nominal,10.42,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.62428,110.35763,2026-08-19,N,nominal,3.02,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.35609,111.9901,2026-08-19,N,high,13.57,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.35673,111.98615,2026-08-19,N,high,13.57,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.62539,110.22047,2026-08-19,N,nominal,6.29,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.62587,110.21751,2026-08-19,N,nominal,6.29,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.23518,112.81573,2026-08-19,N,high,13.74,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.35618,111.989,2026-08-19,N,high,13.44,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.23518,112.81592,2026-08-19,N,high,13.76,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.54608,110.47761,2026-08-19,N,nominal,21.3,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.60335,110.11197,2026-08-19,N,nominal,5.86,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.6038,110.10909,2026-08-19,N,nominal,5.86,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.48701,110.64842,2026-08-19,N,nominal,2.29,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.5367,110.33579,2026-08-19,N,nominal,2.41,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.25441,112.07167,2026-08-19,N,nominal,62.31,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.47493,110.69044,2026-08-19,N,nominal,3.48,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.47539,110.68755,2026-08-19,N,nominal,3.48,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.49882,110.54054,2026-08-19,N,nominal,1.14,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.16464,112.59447,2026-08-19,N,high,12.76,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.47194,110.67532,2026-08-19,N,nominal,5.23,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.30968,111.6535,2026-08-19,N,high,8.11,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.29244,111.87042,2026-08-19,N,nominal,15.16,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.12844,112.78127,2026-08-19,N,nominal,60.85,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.30908,111.65728,2026-08-19,N,nominal,8.11,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.4909,110.52323,2026-08-19,N,nominal,2.93,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.53759,110.23146,2026-08-19,N,nominal,5.94,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.44314,110.78745,2026-08-19,N,high,8.12,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.52988,110.18185,2026-08-19,N,nominal,7.39,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.53036,110.1789,2026-08-19,N,nominal,5.1,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-1.23734,113.61053,2026-08-19,N,nominal,7.73,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-0.40865,110.86604,2026-08-19,N,nominal,2.04,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.16279,112.59221,2026-08-19,N,high,10.79,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.12903,112.77755,2026-08-19,N,nominal,113.96,D,viirs,West Kalimantan,Tinggi,2026-08-19 06:48:00
-0.12788,112.7795,2026-08-19,N,high,138.05,D,viirs,West Kalimantan,Tinggi,2026-08-19 06:48:00
-0.26021,112.07251,2026-08-19,N,nominal,30.52,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.49714,110.61858,2026-08-19,N,nominal,2.66,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.60425,110.10622,2026-08-19,N,nominal,3.5,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.31364,111.92186,2026-08-19,N,nominal,15.29,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.31425,111.91795,2026-08-19,N,nominal,18.92,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.50119,110.72953,2026-08-19,N,nominal,6.62,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.54192,110.47021,2026-08-19,N,nominal,2.65,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.57936,110.23182,2026-08-19,N,nominal,6.59,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.57983,110.22884,2026-08-19,N,nominal,4.52,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.3079,111.92099,2026-08-19,N,nominal,15.29,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.30851,111.91708,2026-08-19,N,nominal,18.92,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.26086,112.06848,2026-08-19,N,high,30.52,D,viirs,West Kalimantan,Sedang,2026-08-19 06:48:00
-0.34262,111.70094,2026-08-19,N,nominal,3.03,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.27884,112.03004,2026-08-19,N,nominal,11.76,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.27947,112.02604,2026-08-19,N,nominal,6.66,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.28011,112.02203,2026-08-19,N,nominal,6.66,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.4884,110.70773,2026-08-19,N,nominal,3.5,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.53355,110.42232,2026-08-19,N,nominal,4.33,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.29816,111.87131,2026-08-19,N,high,15.16,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.52837,110.4216,2026-08-19,N,high,8.11,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.27431,112.02123,2026-08-19,N,nominal,5.94,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.49227,110.64925,2026-08-19,N,nominal,2.29,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-0.49367,110.70854,2026-08-19,N,nominal,3.5,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-1.20094,113.82764,2026-08-19,N,nominal,4.79,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-1.22582,113.9515,2026-08-19,N,nominal,5.95,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-1.20712,113.90869,2026-08-19,N,nominal,4.85,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.56662,112.87553,2026-08-19,N,nominal,7.19,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.6531,112.22945,2026-08-19,N,nominal,5.55,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.74811,111.60643,2026-08-19,N,high,23.5,D,viirs,Central Kalimantan,Sedang,2026-08-19 06:48:00
-2.47709,113.27677,2026-08-19,N,nominal,11.89,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.47783,113.27225,2026-08-19,N,nominal,9.42,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.74976,111.5962,2026-08-19,N,nominal,4.23,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.47103,113.2758,2026-08-19,N,nominal,11.89,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.47177,113.27129,2026-08-19,N,nominal,9.42,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.64058,112.23521,2026-08-19,N,nominal,3.25,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.74435,111.59539,2026-08-19,N,nominal,4.23,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.73685,111.57328,2026-08-19,N,nominal,4.06,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.50346,112.89138,2026-08-19,N,high,14.35,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.50277,112.89559,2026-08-19,N,nominal,10.63,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.75145,111.59562,2026-08-19,N,nominal,1.69,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.78775,111.12769,2026-08-19,N,high,13.99,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.49686,112.89463,2026-08-19,N,nominal,10.63,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.48033,112.9577,2026-08-19,N,nominal,6.81,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.48104,112.9534,2026-08-19,N,nominal,6.81,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.48175,112.94913,2026-08-19,N,nominal,6.03,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.47439,112.95676,2026-08-19,N,high,6.81,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.4751,112.95248,2026-08-19,N,nominal,6.81,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.47322,112.89085,2026-08-19,N,high,22.35,D,viirs,Central Kalimantan,Sedang,2026-08-19 06:48:00
-2.47393,112.88662,2026-08-19,N,nominal,10.41,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.47463,112.88242,2026-08-19,N,nominal,10.41,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.46961,112.80409,2026-08-19,N,nominal,3.43,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.77291,110.99074,2026-08-19,N,nominal,5.8,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-2.75058,111.09276,2026-08-19,N,nominal,6.82,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-2.84548,110.46061,2026-08-19,N,nominal,7.32,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-2.49544,112.9032,2026-08-19,N,nominal,7.31,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.84048,110.45985,2026-08-19,N,nominal,7.94,D,viirs,West Kalimantan,Rendah,2026-08-19 06:48:00
-2.75087,111.59903,2026-08-19,N,nominal,5.94,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.74915,111.60921,2026-08-19,N,high,9.63,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.91788,111.01972,2026-08-19,N,nominal,6.41,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.92191,110.99507,2026-08-19,N,nominal,4.83,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.95259,110.80728,2026-08-19,N,nominal,7.91,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
-2.94748,110.80647,2026-08-19,N,high,7.91,D,viirs,Central Kalimantan,Rendah,2026-08-19 06:48:00
