latitude,longitude,acq_date,satellite,confidence,frp,daynight,sensor,provinsi,frp_band,pulau,acq_datetime
-1.89251,103.84212,2026-09-08,N,nominal,11.13,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-1.86484,103.44338,2026-09-08,N,nominal,10.39,D,viirs,Jambi,Rendah,Sumatra,2026-09-08 07:14:00
-3.92541,102.88727,2026-09-08,N,nominal,8.4,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.44455,105.80788,2026-09-08,N,nominal,5.51,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.92486,102.91898,2026-09-08,N,nominal,7.79,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.75331,104.09334,2026-09-08,N,nominal,12.09,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.80754,103.81987,2026-09-08,N,nominal,9.89,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.48671,105.79256,2026-09-08,N,nominal,11.05,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.4928,105.78988,2026-09-08,N,nominal,6.31,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.49773,105.79435,2026-09-08,N,nominal,4.39,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.80747,103.81764,2026-09-08,N,nominal,12.87,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.48691,105.79017,2026-09-08,N,nominal,4.41,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.49181,105.79462,2026-09-08,N,nominal,7.54,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.92607,102.88316,2026-09-08,N,nominal,4.58,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.54663,105.73766,2026-09-08,N,nominal,3.28,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.60032,105.75356,2026-09-08,N,nominal,12.55,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.59915,105.76063,2026-09-08,N,nominal,5.88,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.59974,105.75709,2026-09-08,N,high,12.55,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.60464,105.76153,2026-09-08,N,nominal,5.88,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.60406,105.76508,2026-09-08,N,nominal,5.88,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.62049,105.69894,2026-09-08,N,nominal,4.6,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.61992,105.70245,2026-09-08,N,nominal,4.6,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.61934,105.70596,2026-09-08,N,nominal,13.84,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.61762,105.7165,2026-09-08,N,nominal,4.23,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.61705,105.72001,2026-09-08,N,nominal,3.77,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.61648,105.72354,2026-09-08,N,nominal,3.77,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.59483,105.75266,2026-09-08,N,nominal,8.75,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.53724,104.89679,2026-09-08,N,nominal,3.51,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.87616,102.87893,2026-09-08,N,nominal,3.11,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.53661,104.89693,2026-09-08,N,nominal,5.81,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.27399,105.18302,2026-09-08,N,nominal,6.2,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.2793,105.18386,2026-09-08,N,nominal,6.2,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.27875,105.18713,2026-09-08,N,nominal,12.66,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.29447,105.12625,2026-09-08,N,nominal,5.88,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.26909,105.34194,2026-09-08,N,low,25.21,D,viirs,South Sumatra,Sedang,Sumatra,2026-09-08 07:14:00
-3.26965,105.33861,2026-09-08,N,nominal,37.76,D,viirs,South Sumatra,Sedang,Sumatra,2026-09-08 07:14:00
-3.27501,105.33947,2026-09-08,N,nominal,37.76,D,viirs,South Sumatra,Sedang,Sumatra,2026-09-08 07:14:00
-3.27445,105.3428,2026-09-08,N,nominal,25.21,D,viirs,South Sumatra,Sedang,Sumatra,2026-09-08 07:14:00
-3.63773,103.3314,2026-09-08,N,nominal,3.89,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.34871,105.25897,2026-09-08,N,nominal,8.96,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.35403,105.25986,2026-09-08,N,nominal,8.96,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.3535,105.26315,2026-09-08,N,high,8.96,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.45094,104.69661,2026-09-08,N,high,9.43,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.45387,104.74355,2026-09-08,N,nominal,2.24,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.47257,104.66009,2026-09-08,N,nominal,2.88,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.54821,104.25261,2026-09-08,N,nominal,16.93,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.45357,104.69596,2026-09-08,N,nominal,6.57,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.47038,104.6587,2026-09-08,N,nominal,2.42,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.54863,104.25504,2026-09-08,N,nominal,27.65,D,viirs,South Sumatra,Sedang,Sumatra,2026-09-08 07:14:00
-3.37528,105.4155,2026-09-08,N,nominal,6.93,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.51568,104.63834,2026-09-08,N,nominal,2.94,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.52078,104.63913,2026-09-08,N,nominal,2.94,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.68778,103.65583,2026-09-08,N,nominal,5.18,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.54964,104.62248,2026-09-08,N,nominal,4.34,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.57048,104.62276,2026-09-08,N,nominal,1.89,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.62538,105.70334,2026-09-08,N,nominal,4.6,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.27455,105.17976,2026-09-08,N,nominal,6.2,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.62367,105.71387,2026-09-08,N,nominal,4.23,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.62252,105.72091,2026-09-08,N,nominal,3.77,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-4.29297,104.20368,2026-09-08,N,nominal,5.26,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-4.51194,103.3682,2026-09-08,N,nominal,3.81,D,viirs,Bengkulu,Rendah,Sumatra,2026-09-08 07:14:00
-4.33955,104.78819,2026-09-08,N,high,9.32,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-4.34462,104.78903,2026-09-08,N,low,9.32,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-4.41724,104.93202,2026-09-08,N,nominal,7.25,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-4.40796,105.04919,2026-09-08,N,nominal,2.52,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-4.41571,105.06617,2026-09-08,N,nominal,7.12,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-4.41623,105.0631,2026-09-08,N,high,7.12,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-4.5088,104.85452,2026-09-08,N,nominal,3.13,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-4.40881,105.77535,2026-09-08,N,nominal,2.22,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-4.52398,105.72617,2026-09-08,N,nominal,2.79,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-4.08172,105.39859,2026-09-08,N,nominal,1.18,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-4.53154,105.78006,2026-09-08,N,nominal,5.11,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-4.65668,105.77372,2026-09-08,N,nominal,5.61,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-5.19976,105.22135,2026-09-08,N,nominal,5.92,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-5.19925,105.22442,2026-09-08,N,nominal,8.7,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-5.20078,105.22259,2026-09-08,N,high,5.6,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-5.34693,105.56159,2026-09-08,N,nominal,2.39,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-5.47485,105.65694,2026-09-08,N,nominal,2.49,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-5.79328,104.66755,2026-09-08,N,nominal,14.32,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-5.74439,105.78132,2026-09-08,N,nominal,2.94,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-5.74718,105.78429,2026-09-08,N,nominal,3.32,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-6.10038,105.42091,2026-09-08,N,nominal,9.0,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-6.09984,105.42404,2026-09-08,N,nominal,9.77,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-4.86406,104.43703,2026-09-08,N,nominal,9.12,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-4.21533,104.15831,2026-09-08,N,nominal,8.75,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-4.21624,104.15294,2026-09-08,N,nominal,8.75,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-4.3217,102.95907,2026-09-08,N,nominal,8.03,D,viirs,Bengkulu,Rendah,Sumatra,2026-09-08 07:14:00
-3.62195,105.72443,2026-09-08,N,nominal,3.77,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.62138,105.72795,2026-09-08,N,nominal,6.64,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.59429,105.75462,2026-09-08,N,nominal,9.75,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.59978,105.75549,2026-09-08,N,high,9.75,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.59917,105.75903,2026-09-08,N,high,9.75,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.60466,105.75991,2026-09-08,N,nominal,7.06,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.60405,105.76344,2026-09-08,N,nominal,4.02,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.60345,105.76698,2026-09-08,N,nominal,4.02,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.62038,105.70095,2026-09-08,N,nominal,7.41,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.61978,105.70444,2026-09-08,N,nominal,7.41,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.61918,105.70795,2026-09-08,N,nominal,9.52,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.61798,105.71497,2026-09-08,N,nominal,5.1,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.61738,105.71849,2026-09-08,N,nominal,5.1,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.62524,105.70532,2026-09-08,N,nominal,3.57,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.62285,105.71936,2026-09-08,N,nominal,5.62,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.62225,105.72288,2026-09-08,N,nominal,2.76,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.62165,105.72639,2026-09-08,N,nominal,2.76,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.84091,104.58693,2026-09-08,N,nominal,1.55,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.85681,104.55369,2026-09-08,N,nominal,2.73,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.86136,104.5574,2026-09-08,N,nominal,4.97,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.86088,104.5603,2026-09-08,N,nominal,4.97,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.71737,105.45577,2026-09-08,N,nominal,7.74,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.71681,105.45914,2026-09-08,N,high,7.74,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.68827,105.69743,2026-09-08,N,nominal,6.56,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.80071,105.40375,2026-09-08,N,nominal,5.4,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-3.6231,105.71738,2026-09-08,N,nominal,4.23,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.2751,105.17651,2026-09-08,N,nominal,3.89,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.27035,105.17241,2026-09-08,N,nominal,4.79,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.28088,105.18674,2026-09-08,N,nominal,7.89,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.00821,104.42889,2026-09-08,N,nominal,4.52,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.00773,104.43182,2026-09-08,N,nominal,7.37,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.18648,103.37244,2026-09-08,N,nominal,5.76,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.72689,106.19608,2026-09-08,N,nominal,6.18,D,viirs,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-08 07:14:00
-2.76704,106.02415,2026-09-08,N,nominal,6.65,D,viirs,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-08 07:14:00
-3.09474,104.05688,2026-09-08,N,nominal,12.07,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.77269,106.02509,2026-09-08,N,nominal,5.74,D,viirs,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-08 07:14:00
-2.91412,105.19733,2026-09-08,N,nominal,6.43,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.04778,104.44118,2026-09-08,N,nominal,3.64,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.04397,104.4647,2026-09-08,N,nominal,2.1,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.92319,105.20898,2026-09-08,N,nominal,5.08,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.83762,105.26065,2026-09-08,N,nominal,11.53,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.06768,104.41431,2026-09-08,N,nominal,3.48,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.06581,104.42601,2026-09-08,N,nominal,2.97,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.06534,104.42893,2026-09-08,N,nominal,3.84,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.06487,104.43185,2026-09-08,N,nominal,3.84,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.07321,104.41221,2026-09-08,N,nominal,3.48,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.08617,104.36359,2026-09-08,N,low,15.69,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.0857,104.36649,2026-09-08,N,low,32.82,D,viirs,South Sumatra,Sedang,Sumatra,2026-09-08 07:14:00
-3.313,102.93934,2026-09-08,N,nominal,3.3,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.07499,104.43343,2026-09-08,N,nominal,7.21,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.07546,104.43051,2026-09-08,N,high,7.21,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.09074,104.36728,2026-09-08,N,low,32.82,D,viirs,South Sumatra,Sedang,Sumatra,2026-09-08 07:14:00
-3.09121,104.36438,2026-09-08,N,nominal,15.69,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.06627,104.42309,2026-09-08,N,nominal,2.97,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.03405,104.08702,2026-09-08,N,nominal,14.57,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.84765,105.13588,2026-09-08,N,nominal,4.34,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.84821,105.1326,2026-09-08,N,nominal,4.34,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.50891,105.97581,2026-09-08,N,nominal,6.6,D,viirs,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-08 07:14:00
-2.9713,103.31332,2026-09-08,N,nominal,6.27,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.83162,104.41879,2026-09-08,N,nominal,4.13,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.83114,104.42175,2026-09-08,N,nominal,4.13,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.81431,104.52577,2026-09-08,N,nominal,2.64,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.81382,104.52877,2026-09-08,N,nominal,2.64,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.81334,104.53177,2026-09-08,N,nominal,3.37,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.77823,104.74855,2026-09-08,N,nominal,3.58,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.02138,103.30098,2026-09-08,N,high,28.97,D,viirs,South Sumatra,Sedang,Sumatra,2026-09-08 07:14:00
-3.04111,103.28219,2026-09-08,N,nominal,5.09,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.06047,103.31024,2026-09-08,N,nominal,8.61,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.86756,104.5056,2026-09-08,N,nominal,6.13,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.8026,104.89603,2026-09-08,N,nominal,2.16,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.86707,104.50859,2026-09-08,N,high,6.13,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.12529,103.03111,2026-09-08,N,nominal,4.99,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.88109,104.74436,2026-09-08,N,nominal,4.51,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.88059,104.74744,2026-09-08,N,nominal,4.51,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.67444,106.11681,2026-09-08,N,nominal,3.45,D,viirs,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-08 07:14:00
-3.00987,104.07599,2026-09-08,N,high,20.35,D,viirs,South Sumatra,Sedang,Sumatra,2026-09-08 07:14:00
-2.85064,105.13265,2026-09-08,N,nominal,5.14,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.85011,105.13596,2026-09-08,N,nominal,5.14,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.83564,105.26019,2026-09-08,N,low,6.03,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.8351,105.26357,2026-09-08,N,nominal,6.03,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.03283,104.09101,2026-09-08,N,nominal,6.4,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.01026,104.0776,2026-09-08,N,nominal,15.46,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.31304,102.94292,2026-09-08,N,nominal,4.53,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.07155,104.41437,2026-09-08,N,nominal,3.74,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.07415,104.42973,2026-09-08,N,nominal,9.74,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.80537,106.01941,2026-09-08,N,nominal,4.59,D,viirs,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-08 07:14:00
-3.12654,105.24162,2026-09-08,N,nominal,12.03,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.12545,105.24826,2026-09-08,N,nominal,14.83,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.12599,105.24493,2026-09-08,N,high,12.03,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.11549,105.34284,2026-09-08,N,nominal,6.4,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.11494,105.34622,2026-09-08,N,nominal,6.4,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.53431,102.90029,2026-09-08,N,nominal,11.78,D,viirs,Bengkulu,Rendah,Sumatra,2026-09-08 07:14:00
-3.14998,105.30005,2026-09-08,N,nominal,4.87,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.15535,105.30088,2026-09-08,N,nominal,4.87,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.33566,104.20886,2026-09-08,N,nominal,8.22,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.5357,102.8994,2026-09-08,N,nominal,9.16,D,viirs,Bengkulu,Rendah,Sumatra,2026-09-08 07:14:00
-3.14753,105.29794,2026-09-08,N,nominal,3.85,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.33672,104.20594,2026-09-08,N,nominal,14.17,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.15289,105.29875,2026-09-08,N,nominal,3.85,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.15233,105.3021,2026-09-08,N,nominal,8.22,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.4187,103.74483,2026-09-08,N,nominal,3.01,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.33126,104.36139,2026-09-08,N,nominal,1.72,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.22925,104.97375,2026-09-08,N,nominal,2.64,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.22872,104.97691,2026-09-08,N,nominal,2.64,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.23554,104.96825,2026-09-08,N,nominal,3.2,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.31894,104.72086,2026-09-08,N,nominal,3.99,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.27238,105.17197,2026-09-08,N,nominal,7.66,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.27132,105.1785,2026-09-08,N,nominal,4.32,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.27663,105.17934,2026-09-08,N,nominal,6.86,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.2761,105.18261,2026-09-08,N,nominal,6.86,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.27558,105.18587,2026-09-08,N,nominal,7.89,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.19413,104.8279,2026-09-08,N,nominal,4.28,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-6.10086,105.4181,2026-09-08,N,high,9.0,D,viirs,Lampung,Rendah,Sumatra,2026-09-08 07:14:00
-3.1119,105.29742,2026-09-08,N,nominal,7.52,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.10598,105.29992,2026-09-08,N,nominal,14.0,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.07366,104.43265,2026-09-08,N,high,11.0,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.09016,104.3652,2026-09-08,N,nominal,60.43,D,viirs,South Sumatra,Sedang,Sumatra,2026-09-08 07:14:00
-3.02213,104.99533,2026-09-08,N,nominal,2.9,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.0216,104.99854,2026-09-08,N,nominal,2.9,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.02739,104.99616,2026-09-08,N,nominal,6.72,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.02686,104.99937,2026-09-08,N,nominal,6.72,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.29096,103.42241,2026-09-08,N,nominal,5.41,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.25322,103.65361,2026-09-08,N,nominal,3.58,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.17609,104.24974,2026-09-08,N,nominal,12.96,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-2.80096,106.53896,2026-09-08,N,nominal,3.5,D,viirs,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-08 07:14:00
-3.07921,105.1104,2026-09-08,N,nominal,19.35,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.07869,105.11367,2026-09-08,N,nominal,19.35,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
-3.07755,105.10908,2026-09-08,N,nominal,18.0,D,viirs,South Sumatra,Rendah,Sumatra,2026-09-08 07:14:00
